"Type","Level","Offset","Size","Field Type","Field Name","Elt Type","Comment"
"entity_activity_statistics","4","0x838c","0x4","int32_t","recent_jobs[MakeBarrel].by_material[54]","",""
"entity_activity_statistics","4","0x8390","0x4","int32_t","recent_jobs[MakeBarrel].by_material[55]","",""
"entity_activity_statistics","4","0x8394","0x4","int32_t","recent_jobs[MakeBarrel].by_material[56]","",""
"entity_activity_statistics","4","0x8398","0x4","int32_t","recent_jobs[MakeBarrel].by_material[57]","",""
"entity_activity_statistics","4","0x839c","0x4","int32_t","recent_jobs[MakeBarrel].by_material[58]","",""
"entity_activity_statistics","4","0x83a0","0x4","int32_t","recent_jobs[MakeBarrel].by_material[59]","",""
"entity_activity_statistics","4","0x83a4","0x4","int32_t","recent_jobs[MakeBarrel].by_material[60]","",""
"entity_activity_statistics","4","0x83a8","0x4","int32_t","recent_jobs[MakeBarrel].by_material[61]","",""
"entity_activity_statistics","4","0x83ac","0x4","int32_t","recent_jobs[MakeBarrel].by_material[62]","",""
"entity_activity_statistics","4","0x83b0","0x4","int32_t","recent_jobs[MakeBarrel].by_material[63]","",""
"entity_activity_statistics","3","0x83b4","0x4","int32_t","recent_jobs[MakeBarrel].no_material","",""
"entity_activity_statistics","3","0x83b8","0x4","int32_t","recent_jobs[MakeBarrel].total","",""
"entity_activity_statistics","3","0x83bc","0x100","static-array","recent_jobs[MakeBucket].by_material","int32_t",""
"entity_activity_statistics","4","0x83bc","0x4","int32_t","recent_jobs[MakeBucket].by_material[WOOD]","",""
"entity_activity_statistics","4","0x83c0","0x4","int32_t","recent_jobs[MakeBucket].by_material[STONE_GRAY]","",""
"entity_activity_statistics","4","0x83c4","0x4","int32_t","recent_jobs[MakeBucket].by_material[STONE_LIGHT]","",""
"entity_activity_statistics","4","0x83c8","0x4","int32_t","recent_jobs[MakeBucket].by_material[STONE_DARK]","",""
"entity_activity_statistics","4","0x83cc","0x4","int32_t","recent_jobs[MakeBucket].by_material[GOLD]","",""
"entity_activity_statistics","4","0x83d0","0x4","int32_t","recent_jobs[MakeBucket].by_material[IRON]","",""
"entity_activity_statistics","4","0x83d4","0x4","int32_t","recent_jobs[MakeBucket].by_material[SILVER]","",""
"entity_activity_statistics","4","0x83d8","0x4","int32_t","recent_jobs[MakeBucket].by_material[COPPER]","",""
"entity_activity_statistics","4","0x83dc","0x4","int32_t","recent_jobs[MakeBucket].by_material[GEM_ORNAMENTAL]","",""
"entity_activity_statistics","4","0x83e0","0x4","int32_t","recent_jobs[MakeBucket].by_material[GEM_SEMI]","",""
"entity_activity_statistics","4","0x83e4","0x4","int32_t","recent_jobs[MakeBucket].by_material[GEM_PRECIOUS]","",""
"entity_activity_statistics","4","0x83e8","0x4","int32_t","recent_jobs[MakeBucket].by_material[GEM_RARE]","",""
"entity_activity_statistics","4","0x83ec","0x4","int32_t","recent_jobs[MakeBucket].by_material[BONE]","",""
"entity_activity_statistics","4","0x83f0","0x4","int32_t","recent_jobs[MakeBucket].by_material[IVORY]","",""
"entity_activity_statistics","4","0x83f4","0x4","int32_t","recent_jobs[MakeBucket].by_material[JADE]","",""
"entity_activity_statistics","4","0x83f8","0x4","int32_t","recent_jobs[MakeBucket].by_material[HORN]","",""
"entity_activity_statistics","4","0x83fc","0x4","int32_t","recent_jobs[MakeBucket].by_material[AMBER]","",""
"entity_activity_statistics","4","0x8400","0x4","int32_t","recent_jobs[MakeBucket].by_material[CORAL]","",""
"entity_activity_statistics","4","0x8404","0x4","int32_t","recent_jobs[MakeBucket].by_material[PEARL]","",""
"entity_activity_statistics","4","0x8408","0x4","int32_t","recent_jobs[MakeBucket].by_material[SHELL]","",""
"entity_activity_statistics","4","0x840c","0x4","int32_t","recent_jobs[MakeBucket].by_material[LEATHER]","",""
"entity_activity_statistics","4","0x8410","0x4","int32_t","recent_jobs[MakeBucket].by_material[ADAMANTINE]","",""
"entity_activity_statistics","4","0x8414","0x4","int32_t","recent_jobs[MakeBucket].by_material[SILK]","",""
"entity_activity_statistics","4","0x8418","0x4","int32_t","recent_jobs[MakeBucket].by_material[PLANT]","",""
"entity_activity_statistics","4","0x841c","0x4","int32_t","recent_jobs[MakeBucket].by_material[GLASS_GREEN]","",""
"entity_activity_statistics","4","0x8420","0x4","int32_t","recent_jobs[MakeBucket].by_material[GLASS_CLEAR]","",""
"entity_activity_statistics","4","0x8424","0x4","int32_t","recent_jobs[MakeBucket].by_material[GLASS_CRYSTAL]","",""
"entity_activity_statistics","4","0x8428","0x4","int32_t","recent_jobs[MakeBucket].by_material[SAND]","",""
"entity_activity_statistics","4","0x842c","0x4","int32_t","recent_jobs[MakeBucket].by_material[WATER]","",""
"entity_activity_statistics","4","0x8430","0x4","int32_t","recent_jobs[MakeBucket].by_material[ZINC]","",""
"entity_activity_statistics","4","0x8434","0x4","int32_t","recent_jobs[MakeBucket].by_material[TIN]","",""
"entity_activity_statistics","4","0x8438","0x4","int32_t","recent_jobs[MakeBucket].by_material[COAL]","",""
"entity_activity_statistics","4","0x843c","0x4","int32_t","recent_jobs[MakeBucket].by_material[BRONZE]","",""
"entity_activity_statistics","4","0x8440","0x4","int32_t","recent_jobs[MakeBucket].by_material[BRASS]","",""
"entity_activity_statistics","4","0x8444","0x4","int32_t","recent_jobs[MakeBucket].by_material[STEEL]","",""
"entity_activity_statistics","4","0x8448","0x4","int32_t","recent_jobs[MakeBucket].by_material[PIGIRON]","",""
"entity_activity_statistics","4","0x844c","0x4","int32_t","recent_jobs[MakeBucket].by_material[PLATINUM]","",""
"entity_activity_statistics","4","0x8450","0x4","int32_t","recent_jobs[MakeBucket].by_material[ELECTRUM]","",""
"entity_activity_statistics","4","0x8454","0x4","int32_t","recent_jobs[MakeBucket].by_material[POTASH]","",""
"entity_activity_statistics","4","0x8458","0x4","int32_t","recent_jobs[MakeBucket].by_material[ASH]","",""
"entity_activity_statistics","4","0x845c","0x4","int32_t","recent_jobs[MakeBucket].by_material[PEARLASH]","",""
"entity_activity_statistics","4","0x8460","0x4","int32_t","recent_jobs[MakeBucket].by_material[LYE]","",""
"entity_activity_statistics","4","0x8464","0x4","int32_t","recent_jobs[MakeBucket].by_material[RENDERED_FAT]","",""
"entity_activity_statistics","4","0x8468","0x4","int32_t","recent_jobs[MakeBucket].by_material[SOAP_ANIMAL]","",""
"entity_activity_statistics","4","0x846c","0x4","int32_t","recent_jobs[MakeBucket].by_material[FAT]","",""
"entity_activity_statistics","4","0x8470","0x4","int32_t","recent_jobs[MakeBucket].by_material[MUD]","",""
"entity_activity_statistics","4","0x8474","0x4","int32_t","recent_jobs[MakeBucket].by_material[VOMIT]","",""
"entity_activity_statistics","4","0x8478","0x4","int32_t","recent_jobs[MakeBucket].by_material[BLOOD]","",""
"entity_activity_statistics","4","0x847c","0x4","int32_t","recent_jobs[MakeBucket].by_material[SLIME]","",""
"entity_activity_statistics","4","0x8480","0x4","int32_t","recent_jobs[MakeBucket].by_material[49]","",""
"entity_activity_statistics","4","0x8484","0x4","int32_t","recent_jobs[MakeBucket].by_material[50]","",""
"entity_activity_statistics","4","0x8488","0x4","int32_t","recent_jobs[MakeBucket].by_material[51]","",""
"entity_activity_statistics","4","0x848c","0x4","int32_t","recent_jobs[MakeBucket].by_material[52]","",""
"entity_activity_statistics","4","0x8490","0x4","int32_t","recent_jobs[MakeBucket].by_material[53]","",""
"entity_activity_statistics","4","0x8494","0x4","int32_t","recent_jobs[MakeBucket].by_material[54]","",""
"entity_activity_statistics","4","0x8498","0x4","int32_t","recent_jobs[MakeBucket].by_material[55]","",""
"entity_activity_statistics","4","0x849c","0x4","int32_t","recent_jobs[MakeBucket].by_material[56]","",""
"entity_activity_statistics","4","0x84a0","0x4","int32_t","recent_jobs[MakeBucket].by_material[57]","",""
"entity_activity_statistics","4","0x84a4","0x4","int32_t","recent_jobs[MakeBucket].by_material[58]","",""
"entity_activity_statistics","4","0x84a8","0x4","int32_t","recent_jobs[MakeBucket].by_material[59]","",""
"entity_activity_statistics","4","0x84ac","0x4","int32_t","recent_jobs[MakeBucket].by_material[60]","",""
"entity_activity_statistics","4","0x84b0","0x4","int32_t","recent_jobs[MakeBucket].by_material[61]","",""
"entity_activity_statistics","4","0x84b4","0x4","int32_t","recent_jobs[MakeBucket].by_material[62]","",""
"entity_activity_statistics","4","0x84b8","0x4","int32_t","recent_jobs[MakeBucket].by_material[63]","",""
"entity_activity_statistics","3","0x84bc","0x4","int32_t","recent_jobs[MakeBucket].no_material","",""
"entity_activity_statistics","3","0x84c0","0x4","int32_t","recent_jobs[MakeBucket].total","",""
"entity_activity_statistics","3","0x84c4","0x100","static-array","recent_jobs[MakeWindow].by_material","int32_t",""
"entity_activity_statistics","4","0x84c4","0x4","int32_t","recent_jobs[MakeWindow].by_material[WOOD]","",""
"entity_activity_statistics","4","0x84c8","0x4","int32_t","recent_jobs[MakeWindow].by_material[STONE_GRAY]","",""
"entity_activity_statistics","4","0x84cc","0x4","int32_t","recent_jobs[MakeWindow].by_material[STONE_LIGHT]","",""
"entity_activity_statistics","4","0x84d0","0x4","int32_t","recent_jobs[MakeWindow].by_material[STONE_DARK]","",""
"entity_activity_statistics","4","0x84d4","0x4","int32_t","recent_jobs[MakeWindow].by_material[GOLD]","",""
"entity_activity_statistics","4","0x84d8","0x4","int32_t","recent_jobs[MakeWindow].by_material[IRON]","",""
"entity_activity_statistics","4","0x84dc","0x4","int32_t","recent_jobs[MakeWindow].by_material[SILVER]","",""
"entity_activity_statistics","4","0x84e0","0x4","int32_t","recent_jobs[MakeWindow].by_material[COPPER]","",""
"entity_activity_statistics","4","0x84e4","0x4","int32_t","recent_jobs[MakeWindow].by_material[GEM_ORNAMENTAL]","",""
"entity_activity_statistics","4","0x84e8","0x4","int32_t","recent_jobs[MakeWindow].by_material[GEM_SEMI]","",""
"entity_activity_statistics","4","0x84ec","0x4","int32_t","recent_jobs[MakeWindow].by_material[GEM_PRECIOUS]","",""
"entity_activity_statistics","4","0x84f0","0x4","int32_t","recent_jobs[MakeWindow].by_material[GEM_RARE]","",""
"entity_activity_statistics","4","0x84f4","0x4","int32_t","recent_jobs[MakeWindow].by_material[BONE]","",""
"entity_activity_statistics","4","0x84f8","0x4","int32_t","recent_jobs[MakeWindow].by_material[IVORY]","",""
"entity_activity_statistics","4","0x84fc","0x4","int32_t","recent_jobs[MakeWindow].by_material[JADE]","",""
"entity_activity_statistics","4","0x8500","0x4","int32_t","recent_jobs[MakeWindow].by_material[HORN]","",""
"entity_activity_statistics","4","0x8504","0x4","int32_t","recent_jobs[MakeWindow].by_material[AMBER]","",""
"entity_activity_statistics","4","0x8508","0x4","int32_t","recent_jobs[MakeWindow].by_material[CORAL]","",""
"entity_activity_statistics","4","0x850c","0x4","int32_t","recent_jobs[MakeWindow].by_material[PEARL]","",""
"entity_activity_statistics","4","0x8510","0x4","int32_t","recent_jobs[MakeWindow].by_material[SHELL]","",""
"entity_activity_statistics","4","0x8514","0x4","int32_t","recent_jobs[MakeWindow].by_material[LEATHER]","",""
"entity_activity_statistics","4","0x8518","0x4","int32_t","recent_jobs[MakeWindow].by_material[ADAMANTINE]","",""
"entity_activity_statistics","4","0x851c","0x4","int32_t","recent_jobs[MakeWindow].by_material[SILK]","",""
"entity_activity_statistics","4","0x8520","0x4","int32_t","recent_jobs[MakeWindow].by_material[PLANT]","",""
"entity_activity_statistics","4","0x8524","0x4","int32_t","recent_jobs[MakeWindow].by_material[GLASS_GREEN]","",""
"entity_activity_statistics","4","0x8528","0x4","int32_t","recent_jobs[MakeWindow].by_material[GLASS_CLEAR]","",""
"entity_activity_statistics","4","0x852c","0x4","int32_t","recent_jobs[MakeWindow].by_material[GLASS_CRYSTAL]","",""
"entity_activity_statistics","4","0x8530","0x4","int32_t","recent_jobs[MakeWindow].by_material[SAND]","",""
"entity_activity_statistics","4","0x8534","0x4","int32_t","recent_jobs[MakeWindow].by_material[WATER]","",""
"entity_activity_statistics","4","0x8538","0x4","int32_t","recent_jobs[MakeWindow].by_material[ZINC]","",""
"entity_activity_statistics","4","0x853c","0x4","int32_t","recent_jobs[MakeWindow].by_material[TIN]","",""
"entity_activity_statistics","4","0x8540","0x4","int32_t","recent_jobs[MakeWindow].by_material[COAL]","",""
"entity_activity_statistics","4","0x8544","0x4","int32_t","recent_jobs[MakeWindow].by_material[BRONZE]","",""
"entity_activity_statistics","4","0x8548","0x4","int32_t","recent_jobs[MakeWindow].by_material[BRASS]","",""
"entity_activity_statistics","4","0x854c","0x4","int32_t","recent_jobs[MakeWindow].by_material[STEEL]","",""
"entity_activity_statistics","4","0x8550","0x4","int32_t","recent_jobs[MakeWindow].by_material[PIGIRON]","",""
"entity_activity_statistics","4","0x8554","0x4","int32_t","recent_jobs[MakeWindow].by_material[PLATINUM]","",""
"entity_activity_statistics","4","0x8558","0x4","int32_t","recent_jobs[MakeWindow].by_material[ELECTRUM]","",""
"entity_activity_statistics","4","0x855c","0x4","int32_t","recent_jobs[MakeWindow].by_material[POTASH]","",""
"entity_activity_statistics","4","0x8560","0x4","int32_t","recent_jobs[MakeWindow].by_material[ASH]","",""
"entity_activity_statistics","4","0x8564","0x4","int32_t","recent_jobs[MakeWindow].by_material[PEARLASH]","",""
"entity_activity_statistics","4","0x8568","0x4","int32_t","recent_jobs[MakeWindow].by_material[LYE]","",""
"entity_activity_statistics","4","0x856c","0x4","int32_t","recent_jobs[MakeWindow].by_material[RENDERED_FAT]","",""
"entity_activity_statistics","4","0x8570","0x4","int32_t","recent_jobs[MakeWindow].by_material[SOAP_ANIMAL]","",""
"entity_activity_statistics","4","0x8574","0x4","int32_t","recent_jobs[MakeWindow].by_material[FAT]","",""
"entity_activity_statistics","4","0x8578","0x4","int32_t","recent_jobs[MakeWindow].by_material[MUD]","",""
"entity_activity_statistics","4","0x857c","0x4","int32_t","recent_jobs[MakeWindow].by_material[VOMIT]","",""
"entity_activity_statistics","4","0x8580","0x4","int32_t","recent_jobs[MakeWindow].by_material[BLOOD]","",""
"entity_activity_statistics","4","0x8584","0x4","int32_t","recent_jobs[MakeWindow].by_material[SLIME]","",""
"entity_activity_statistics","4","0x8588","0x4","int32_t","recent_jobs[MakeWindow].by_material[49]","",""
"entity_activity_statistics","4","0x858c","0x4","int32_t","recent_jobs[MakeWindow].by_material[50]","",""
"entity_activity_statistics","4","0x8590","0x4","int32_t","recent_jobs[MakeWindow].by_material[51]","",""
"entity_activity_statistics","4","0x8594","0x4","int32_t","recent_jobs[MakeWindow].by_material[52]","",""
"entity_activity_statistics","4","0x8598","0x4","int32_t","recent_jobs[MakeWindow].by_material[53]","",""
"entity_activity_statistics","4","0x859c","0x4","int32_t","recent_jobs[MakeWindow].by_material[54]","",""
"entity_activity_statistics","4","0x85a0","0x4","int32_t","recent_jobs[MakeWindow].by_material[55]","",""
"entity_activity_statistics","4","0x85a4","0x4","int32_t","recent_jobs[MakeWindow].by_material[56]","",""
"entity_activity_statistics","4","0x85a8","0x4","int32_t","recent_jobs[MakeWindow].by_material[57]","",""
"entity_activity_statistics","4","0x85ac","0x4","int32_t","recent_jobs[MakeWindow].by_material[58]","",""
"entity_activity_statistics","4","0x85b0","0x4","int32_t","recent_jobs[MakeWindow].by_material[59]","",""
"entity_activity_statistics","4","0x85b4","0x4","int32_t","recent_jobs[MakeWindow].by_material[60]","",""
"entity_activity_statistics","4","0x85b8","0x4","int32_t","recent_jobs[MakeWindow].by_material[61]","",""
"entity_activity_statistics","4","0x85bc","0x4","int32_t","recent_jobs[MakeWindow].by_material[62]","",""
"entity_activity_statistics","4","0x85c0","0x4","int32_t","recent_jobs[MakeWindow].by_material[63]","",""
"entity_activity_statistics","3","0x85c4","0x4","int32_t","recent_jobs[MakeWindow].no_material","",""
"entity_activity_statistics","3","0x85c8","0x4","int32_t","recent_jobs[MakeWindow].total","",""
"entity_activity_statistics","3","0x85cc","0x100","static-array","recent_jobs[MakeTotem].by_material","int32_t",""
"entity_activity_statistics","4","0x85cc","0x4","int32_t","recent_jobs[MakeTotem].by_material[WOOD]","",""
"entity_activity_statistics","4","0x85d0","0x4","int32_t","recent_jobs[MakeTotem].by_material[STONE_GRAY]","",""
"entity_activity_statistics","4","0x85d4","0x4","int32_t","recent_jobs[MakeTotem].by_material[STONE_LIGHT]","",""
"entity_activity_statistics","4","0x85d8","0x4","int32_t","recent_jobs[MakeTotem].by_material[STONE_DARK]","",""
"entity_activity_statistics","4","0x85dc","0x4","int32_t","recent_jobs[MakeTotem].by_material[GOLD]","",""
"entity_activity_statistics","4","0x85e0","0x4","int32_t","recent_jobs[MakeTotem].by_material[IRON]","",""
"entity_activity_statistics","4","0x85e4","0x4","int32_t","recent_jobs[MakeTotem].by_material[SILVER]","",""
"entity_activity_statistics","4","0x85e8","0x4","int32_t","recent_jobs[MakeTotem].by_material[COPPER]","",""
"entity_activity_statistics","4","0x85ec","0x4","int32_t","recent_jobs[MakeTotem].by_material[GEM_ORNAMENTAL]","",""
"entity_activity_statistics","4","0x85f0","0x4","int32_t","recent_jobs[MakeTotem].by_material[GEM_SEMI]","",""
"entity_activity_statistics","4","0x85f4","0x4","int32_t","recent_jobs[MakeTotem].by_material[GEM_PRECIOUS]","",""
"entity_activity_statistics","4","0x85f8","0x4","int32_t","recent_jobs[MakeTotem].by_material[GEM_RARE]","",""
"entity_activity_statistics","4","0x85fc","0x4","int32_t","recent_jobs[MakeTotem].by_material[BONE]","",""
"entity_activity_statistics","4","0x8600","0x4","int32_t","recent_jobs[MakeTotem].by_material[IVORY]","",""
